REF,GSM1302403,GSM1302404,GSM1302405,GSM1302406,GSM1302407,GSM1302408,GSM1302409,GSM1302410,GSM1302411
hsa-miR-221-5p,3794.22200527357,4244.72198539303,4434.11099816536,4076.33301051103,6069.09698530397,5423.33299561443,6994.81899547825,4855.49999686891,8321.37500292693
hsa-miR-222-3p,789.972000184442,660.24999992353,672.693999960439,739.02799977479,1042.7500022484,1118.34699937281,740.277999912405,845.18099996345,737.597000135137
hsa-miR-222-5p,533.541999964604,469.777999873594,462.83299997884,392.360999977129,430.068999926989,552.027999959653,408.207999958572,636.680999841914,422.902999881481
hsa-miR-223-3p,899.700999856165,991.450999741443,701.924000173909,767.035000243216,767.035000243216,707.402999950887,768.45799974264,613.443999954327,515.299000162781
hsa-miR-223-5p,515.138999955305,521.985999970853,534.194000122554,420.194000140085,694.02799994206,719.346999812923,515.138999955305,640.736000029736,523.305999949646
hsa-miR-224-3p,1296.07599740275,1083.86099664653,1507.72200237383,1532.89599500344,1268.54899837673,1023.04900015214,1273.96500244364,841.542000173441,1284.18099701618
hsa-miR-224-5p,408.207999958572,522.528000078173,470.59699988366,362.610999886449,556.58299994495,689.597000017897,467.763999933497,555.861000049491,467.763999933497
hsa-miR-2276,543.867999975945,588.499999984318,561.181000004093,466.749999926818,487.117999847513,597.444000166234,595.125000183014,532.375000165932,774.22900005675
hsa-miR-2277-3p,1712.25699650778,1712.25699650778,1613.48599499935,2012.41700461299,1238.36100271972,983.882000100626,1238.36100271972,761.528000139276,1055.0490009305
hsa-miR-2278,1169.04900363711,1442.72900368173,1559.3060036614,1613.48599499935,1403.40999791004,1160.61799713094,1431.04900363043,897.465000295221,2082.04900459253
hsa-miR-2355-5p,533.617999962746,556.944000189534,546.660000062503,556.229000029814,530.840000026576,436.068999960848,537.318999816458,474.937999914716,411.58299992977
hsa-miR-23a,452.166999967858,420.194000140085,471.291999953048,485.624999900676,467.763999933497,702.6669998508,431.208000072148,449.485999986742,438.611000050261
hsa-miR-23a-5p,480.542000093261,435.568999987521,554.596999940434,370.124999954448,507.986000030936,602.360999920835,474.680999962254,437.791999872358,475.40299996115
hsa-miR-23b-3p,578.381999913181,532.77799992141,517.499999861294,501.431000163607,517.499999861294,688.437999813038,454.174000146439,661.097000159074,1613.48599499935
hsa-miR-23b-5p,126.957999989751,400.847000083377,390.333000064973,457.458000013721,459.166999979151,523.986000096186,451.16699987711,445.097000097711,456.250000109188
hsa-miR-24-1-5p,463.917000080607,563.403000175994,489.11100009732,541.583000009561,528.124999979167,520.250000095441,618.277999870193,550.444000026434,613.805999957023
hsa-miR-24-2-5p,406.444000076746,523.986000096186,427.361000092655,112.444000008668,616.056000073302,590.472000055018,536.458000114528,445.930999864486,541.583000009561
hsa-miR-24-3p,0,0,0,0,0,0,0,0,0
hsa-miR-25-3p,310.458000028913,480.542000093261,383.01400011944,647.916999817436,424.416999924494,385.610999873009,486.707999963928,283.568999932159,491.306000113883
hsa-miR-25-5p,4855.49999686891,4605.38901537145,4076.33301051103,3938.417009038,3938.417009038,5743.09698613534,3386.15300908824,4076.33301051103,3386.15300908824
hsa-miR-26a-1-3p,834.917000220634,900.638999852166,858.666999734683,845.18099996345,715.861000097921,1224.23599781894,896.181000059282,736.194000233208,892.792000303856
hsa-miR-26a-2-3p,2729.23600742585,3386.15300908824,4855.49999686891,4855.49999686891,3105.87499481689,3386.15300908824,1622.31899744282,2311.51400778389,1605.16700401108
hsa-miR-26a-5p,940.388999839358,834.917000220634,863.402999758039,870.389000205858,985.930999688425,629.750000116007,650.068999812911,667.305999769021,645.903000069429
hsa-miR-26b-3p,675.568999937937,730.221999764754,710.111000068441,684.86100005464,587.624999921089,667.305999769021,463.917000080607,523.986000096186,531.957999989636
hsa-miR-26b-5p,6994.81899547825,7611.51398828377,7611.51398828377,6994.81899547825,5090.44399447936,4076.33301051103,3794.22200527357,4244.72198539303,3794.22200527357
hsa-miR-27a-3p,3105.87499481689,2593.72199681558,2222.94400096409,1750.62499640595,2925.2779989354,2311.51400778389,2853.1810076652,2997.66699362643,2796.88899332478
hsa-miR-27a-5p,912.597000023249,969.361000036824,1111.23600160437,1144.31899947362,960.846999849508,743.860999917793,1094.12500369258,1187.24999929364,1064.73599633392
hsa-miR-27b-3p,538.597000079926,716.978999792946,731.235999865385,780.847000207365,1310.32599674904,1602.3400001333,1316.12499878577,1952.88199484122,2518.22900360563
hsa-miR-27b-5p,858.666999734683,882.916999872451,1005.04200032077,989.528000285147,974.235999695026,772.707999831398,1177.77800399844,1152.09699740103,1177.77800399844
hsa-miR-28-3p,605.652999910815,531.500000172745,622.027999939566,726.166999780419,431.208000072148,448.653000053316,546.514000176366,657.139000110844,569.652999855633
hsa-miR-28-5p,521.985999970853,542.86100005561,690.902999986019,701.485999937106,740.277999912405,544.917000097289,547.361000104647,658.125000039651,549.16700005275
hsa-miR-2861,459.78499993734,561.610999978144,440.631999877207,416.299000077639,650.034999818179,440.048999894711,686.520999790686,650.034999818179,828.825999781868
hsa-miR-2909,1450.2429995627,1623.20099587547,2690.31200202739,2662.96499696987,2934.45799171723,1450.2429995627,2907.08300594944,1296.07599740275,2770.45100866928
hsa-miR-296-3p,620.388999904256,421.542000038038,595.597000036485,535.875000067983,431.957999902132,520.861000129666,572.652999941215,595.597000036485,576.01400019139
hsa-miR-296-5p,4703.63898840104,4131.87498786855,4703.63898840104,4343.72899213311,560.805999830133,443.513999922497,645.43799981751,523.785000152235,428.270999861861
hsa-miR-297,567.66699995817,433.749999860009,507.117999960581,482.353999989787,514.534999972992,432.583000005772,739.527999777027,601.075999797231,1029.0490035506
hsa-miR-298,592.638999946464,542.30600000063,696.792000022463,660.24999992353,616.777999950568,592.638999946464,623.902999855091,434.653000004079,622.027999939566
hsa-miR-299-3p,1127.72199940833,1102.45800031566,989.528000285147,999.832999674027,851.596999847821,647.916999817436,715.861000097921,785.319000083029,711.832999830436
hsa-miR-299-5p,1118.34699937281,960.846999849508,1017.13900007638,1058.13899935157,779.207999901151,792.249999790098,702.6669998508,782.87500021447,702.6669998508
hsa-miR-29a-3p,559.943999911927,598.485999877053,458.042000134485,603.681000055447,452.166999967858,472.750000016463,380.193999955462,359.306000080671,424.416999924494
hsa-miR-29a-5p,672.693999960439,631.625000167264,714.528000162125,509.749999994136,546.514000176366,649.02799987508,449.485999986742,397.153000029907,453.791999868609
hsa-miR-29b-1-5p,6734.83301369203,6580.00000628218,7659.68798352982,8572.36800638652,28126.1460059375,10153.6180098893,23094.0000555142,6200.53501972211,11337.1110057604
hsa-miR-29b-2-5p,889.660000230073,1218.84000247471,940.16699974786,1223.06899904424,1181.24999672832,1061.37500207603,1194.74300039745,853.938000098213,1835.47199866019
hsa-miR-29b-3p,572.11099993427,481.249999843343,472.153000049715,599.930999989344,608.95799988791,449.485999986742,497.542000120557,463.917000080607,499.347000169562
hsa-miR-29c-3p,708.500000040261,665.846999975101,650.068999812911,583.61099981804,655.181000112454,406.444000076746,424.416999924494,701.485999937106,483.486000043974
hsa-miR-29c-5p,603.11099992102,635.693999828978,576.01400019139,560.666999899082,634.943999889892,408.207999958572,442.360999933682,646.721999922192,445.097000097711
hsa-miR-300,448.653000053316,585.139000016877,568.069000067517,465.596999911087,492.806000006443,480.542000093261,464.778000002834,483.486000043974,425.486000094944
hsa-miR-301a-3p,1396.05600173948,1426.16699829871,1233.40300414221,1253.41699982854,937.292000118623,446.860999960867,892.792000303856,927.806000184767,889.013999841126
hsa-miR-301b,528.124999979167,618.832999987738,428.736000035203,577.430999979188,576.750000126735,443.306000058391,397.153000029907,450.485999972911,404.736000085205
hsa-miR-302a-3p,932.208000264918,873.277999750562,1078.77799990577,1206.68100156164,964.346999906987,481.249999843343,528.818999885924,1411.23599643384,537.749999842308
hsa-miR-302a-5p,487.611000064752,534.299000083801,522.09700011797,435.125000083339,472.472000152039,672.653000166868,443.097000053262,661.778000187753,412.139000118062
hsa-miR-302b-3p,719.81899988417,661.097000159074,936.839999816511,952.653000157614,878.937999698636,790.458000222952,869.944000230228,674.478999938584,738.389000172761
hsa-miR-302b-5p,350.721999948999,366.70800010106,327.596999954562,421.542000038038,541.583000009561,447.861000092184,555.347000112662,431.957999902132,559.333000020228
hsa-miR-302c-3p,945.958000053911,772.707999831398,620.388999904256,548.569000149964,748.625000011215,439.555999982556,605.652999910815,858.666999734683,616.777999950568
hsa-miR-302c-5p,553.888999903847,649.02799987508,1118.34699937281,1127.72199940833,11492.7640302937,927.806000184767,870.389000205858,1242.40299729213,873.277999750562
hsa-miR-302d-3p,554.596999940434,507.986000030936,600.693999821561,693.167000146451,2090.29200576079,388.347000030795,599.930999989344,622.027999939566,590.472000055018
hsa-miR-302d-5p,827.208000043942,848.458000208261,807.611000174372,734.750000177572,777.722000149327,787.693999845448,750.306000044631,731.458000205159,745.639000180412
hsa-miR-302e,1136.86800038818,1151.88900393914,1966.93800314012,1872.5619982308,893.492999748579,1302.56899821177,881.37499984358,2061.92399661114,1815.23599900951
hsa-miR-302f,699.458000005989,1035.63899647149,843.444000278074,893.492999748579,577.056000087721,633.96500004704,578.381999913181,568.173999929437,578.381999913181
hsa-miR-3065-3p,538.818999916086,541.888999846147,747.305999850718,693.271000171308,609.688000152585,448.395999954698,676.84700004239,633.188000017435,598.424000024664
hsa-miR-3065-5p,264.624999998608,460.993000054089,480.485999886005,391.333000131026,682.056000036027,398.271000045708,678.332999769033,409.132000030702,533.617999962746
hsa-miR-3074-3p,482.638999975085,398.271000045708,466.749999926818,386.56899989386,518.160000011157,493.443999968664,517.805999955572,564.541999859935,617.347000043364
hsa-miR-30a-3p,484.9029999299,475.40299996115,394.472000062001,435.568999987521,479.652999948664,999.832999674027,126.957999989751,464.778000002834,126.957999989751
hsa-miR-30a-5p,805.346999878498,670.04199994881,675.568999937937,688.444000011893,923.527999986792,459.166999979151,686.097000005109,696.792000022463,688.444000011893
hsa-miR-30b-3p,589.819000060919,394.472000062001,482.680999936711,536.458000114528,604.3889999247,377.20799988253,410.06899997257,596.306000027938,310.458000028913
hsa-miR-30b-5p,546.089999925276,556.714999944763,594.610999839659,585.235999832678,567.29900012144,592.832999936697,567.66699995817,501.048999928577,620.660000186246
hsa-miR-30c-1-3p,2495.62499736994,2719.40999120552,2128.20100197183,1966.93800314012,4405.74301376326,2662.96499696987,4343.72899213311,2144.37500677038,4078.93100824005
hsa-miR-30c-2-3p,2128.20100197183,2495.62499736994,2363.81900688927,2690.31200202739,1483.68800124145,1176.86100226121,1474.09700421412,1080.74999932886,1490.97899742472
hsa-miR-30c-5p,602.360999920835,548.569000149964,509.042000083553,554.596999940434,635.693999828978,782.87500021447,465.596999911087,603.681000055447,406.444000076746
hsa-miR-30d-3p,645.903000069429,714.528000162125,631.625000167264,731.458000205159,880.124999850947,932.208000264918,668.249999887407,689.597000017897,649.02799987508
hsa-miR-30d-5p,467.763999933497,508.542000144866,559.333000020228,466.486000036256,480.542000093261,681.12500019993,507.361000049381,459.166999979151,513.277999930472
hsa-miR-30e-3p,1549.19399611243,1771.70799549918,1820.76399640264,2527.90299905189,945.958000053911,1215.20800231919,985.930999688425,1036.54200046858,995.471999939689
hsa-miR-30e-5p,390.333000064973,512.638999863091,532.972000032982,422.902999881481,468.957999948223,643.207999933951,443.306000058391,419.166999929201,445.930999864486
hsa-miR-31-3p,699.722000000497,855.916999921487,794.208000069601,904.875000039572,842.360999909422,855.916999921487,771.000000045407,771.000000045407,769.000000020348
hsa-miR-31-5p,687.222000044212,765.360999901178,626.167000032917,555.347000112662,628.319000098103,829.568999915296,680.194000073011,673.652999800768,680.194000073011
hsa-miR-3115,480.861000117976,515.721999987359,600.736000050013,585.722000178882,866.79199999498,481.673999864156,856.166999813974,431.160000015362,498.514000054788
hsa-miR-3116,531.235999943327,681.28500011338,556.714999944763,518.999999871255,417.139000098391,433.103999856405,458.027999968945,471.055999987914,490.31200011719
hsa-miR-3117-3p,484.721999954829,488.055999921119,587.361000179469,368.311999915767,412.882000017285,478.263999898466,366.903000082731,119.263999994481,524.075999923633
hsa-miR-3118,912.81900006736,932.291999981247,1151.88900393914,1099.06900245653,942.632000098341,764.742999972878,1087.22900161995,788.298999903981,1296.07599740275
hsa-miR-3119,496.340000079024,528.264000145694,423.132000117915,522.569000011149,494.2220001414,438.256999941427,463.535000036749,410.888999974285,547.075999832004
hsa-miR-3120-3p,731.235999865385,628.125000020179,713.2430002124,697.014000159414,495.361000074144,448.014000132537,554.507000150615,647.47199981492,558.270999821385
hsa-miR-3121-3p,940.16699974786,1004.61799989175,1136.86800038818,1169.04900363711,223.485999970001,492.582999914215,245.667000017644,467.285000083512,798.84700015416
hsa-miR-3122,661.097000159074,759.069000237342,793.139000266379,728.0620000745,476.367999916105,601.603999939274,521.416999902509,601.943999863393,535.028000056524
hsa-miR-3123,528.264000145694,621.075999944383,663.132000034557,690.145999865558,532.77799992141,540.055999957804,494.597000069089,488.917000152604,538.034999951828
hsa-miR-3124-5p,670.424000148076,676.159999924911,797.632000112938,740.583000122725,676.159999924911,573.624999836078,683.256999963412,520.007000074785,739.527999777027
hsa-miR-3125,1350.59000433818,1367.1669960667,1660.23600264934,1623.20099587547,1901.99299835522,1513.59700106496,1815.23599900951,1344.0139992791,1099.06900245653
hsa-miR-3126-3p,671.832999846477,622.221999938888,650.659999975412,543.485999920547,449.208000039302,414.812000023205,476.367999916105,639.819000004543,439.353999857923
hsa-miR-3126-5p,1091.63200299916,1310.32599674904,1679.66700401157,1640.32599928358,2176.0969982943,1490.97899742472,2082.04900459253,1223.06899904424,850.590000160205
hsa-miR-3127-5p,465.013999896452,667.923999916966,604.229000117123,553.757000170569,524.075999923633,550.48599988336,575.582999962939,630.958000200577,550.48599988336
hsa-miR-3128,565.006999886552,559.111000103535,593.249999920247,513.181000040046,463.535000036749,457.715000080552,401.818999929578,380.222000037256,465.35400002767
hsa-miR-3129-5p,616.292000179054,698.492999803758,553.048999881423,485.708000109237,481.673999864156,636.26400018812,565.839999925276,631.486000133513,509.3470000518
hsa-miR-3130-3p,501.431000163607,584.417000072666,597.444000166234,648.068999994778,459.298999918276,540.438000108829,470.59699988366,477.500000025448,657.166999926301
hsa-miR-3130-5p,878.937999698636,846.965000233137,996.902999956328,1067.25000203609,861.499999865674,932.291999981247,964.062000209392,891.52099995826,1073.41700266034
hsa-miR-3131,5290.93801176907,4206.89600614844,7322.75001281479,4942.9510012986,12861.0490075795,7322.75001281479,11998.7920268471,4478.10400448068,7995.47201056477
hsa-miR-3132,595.472000106586,644.014000129726,657.166999926301,719.81899988417,721.721999810715,779.180999938486,721.721999810715,722.589999963514,700.506999994374
hsa-miR-3133,529.353999924151,616.853999792582,646.152999924913,708.061999875876,531.235999943327,580.443999824284,537.708000032819,599.562000198335,567.66699995817
hsa-miR-3134,467.854000053351,303.910000096138,543.867999975945,587.958000199668,492.582999914215,536.15999984029,493.443999968664,546.660000062503,526.44400006593
hsa-miR-3135a,605.749999810491,519.444000061914,535.556000025313,636.812000059821,562.347000126516,572.125000158364,562.687999888007,528.264000145694,419.28499994336
hsa-miR-3136-5p,411.58299992977,438.256999941427,471.610999886356,437.944000106823,560.319000044008,538.034999951828,561.181000004093,512.700999849395,529.73600001529
hsa-miR-3137,515.299000162781,476.95800011219,344.249999967795,497.54899999283,491.339999836827,470.59699988366,492.292000001267,491.811999906956,621.075999944383
hsa-miR-3138,629.208000156254,686.520999790686,454.174000146439,511.375000039683,397.075999960323,506.756999992106,397.075999960323,497.924000021157,440.631999877207
hsa-miR-3139,632.068999997178,550.042000135251,672.653000166868,663.965000151736,465.013999896452,468.263999967461,468.263999967461,584.417000072666,587.361000179469
hsa-miR-3140-3p,540.438000108829,498.514000054788,448.395999954698,538.818999916086,511.375000039683,533.361000030417,511.673999840156,543.221999854775,395.943999952729
hsa-miR-3141,17366.3610172345,26061.2770523491,51789.2149858094,51789.2149858094,500.534999974427,431.160000015362,419.28499994336,399.075999969644,466.749999926818
hsa-miR-3142,740.583000122725,751.535000136718,848.714999807982,688.437999813038,924.979000028676,647.47199981492,926.868000196375,814.298999775132,627.2990001857
hsa-miR-3143,1248.63900223235,1391.54900462117,3394.33299613876,3144.05600242339,1144.19400089863,1338.27799787868,1140.84000312368,1980.37500440278,796.145999890333
hsa-miR-3144-3p,2233.61800374887,1788.82600346173,1631.50699773236,1649.76400541369,3695.38898917846,3308.12499192345,3695.38898917846,2719.40999120552,2748.80600891679
hsa-miR-3144-5p,561.610999978144,582.451000128206,547.075999832004,645.43799981751,730.139000220948,738.389000172761,730.139000220948,698.492999803758,469.527999866846
hsa-miR-3145-3p,893.492999748579,866.79199999498,851.999999866629,824.409999722508,833.97899992268,821.082999756984,832.278000013782,873.73600004004,983.882000100626
hsa-miR-3146,2307.34699886626,2587.23599452503,2176.0969982943,2539.47199705519,5963.45801565449,2495.62499736994,5623.90301574933,5023.52799058598,9022.1670300055
hsa-miR-3147,528.569000098187,657.166999926301,639.819000004543,568.701000042446,632.068999997178,660.478999847143,554.951000177453,550.042000135251,740.583000122725
hsa-miR-3148,1692.66000378217,2028.08999928227,2198.45099668184,2061.92399661114,1522.10399880031,1190.83299882088,1513.59700106496,1148.2289976421,2690.31200202739
hsa-miR-3149,741.799000124854,753.868000074994,817.292000199415,628.125000020179,572.805999870245,727.326000218653,533.361000030417,710.805999922534,1007.27099974754
hsa-miR-3150a-3p,547.549000142956,664.700999947443,785.493000201838,805.450999817097,703.493000004595,599.174000016159,707.402999950887,565.444000171238,598.784999973826
hsa-miR-3151,514.8959998958,429.32600003678,568.701000042446,490.875000113508,451.694000036134,607.06900018054,454.792000138638,608.028000077141,972.277999820721
hsa-miR-3152-3p,683.256999963412,690.145999865558,539.693999947348,574.791999933336,613.443999954327,623.402999813833,613.895999834638,611.311999944772,715.229000173262
hsa-miR-3153,3023.91000790259,3023.91000790259,4281.18798599406,4871.55598385683,1801.7570062088,1457.91000370995,1679.66700401157,1023.04900015214,2962.87500669266
hsa-miR-3154,2907.08300594944,2608.31900351546,3102.06200850328,3654.24999541985,3348.52800833246,2562.75699328322,3348.52800833246,2198.45099668184,4773.72899008092
hsa-miR-3155,661.778000187753,765.792000192209,752.903000248995,643.131999777535,607.5069999815,604.818999839568,610.292000096443,579.603999950695,877.208000000152
hsa-miR-3156-5p,612.417000109009,641.006999825493,632.068999997178,700.506999994374,651.902999916203,666.763999980519,648.778000221096,548.826000029942,1253.58300421841
hsa-miR-3157-5p,689.249999995131,748.31900013952,869.944000230228,821.082999756984,812.70099987471,691.757000217563,811.36099976924,794.833000196876,1322.00699947895
hsa-miR-3158-3p,1109.33299698752,1238.36100271972,1284.18099701618,1160.61799713094,1872.5619982308,1999.66700562994,1872.5619982308,1846.68800431083,3394.33299613876
hsa-miR-3159,561.181000004093,522.950999834103,483.847000127628,336.99999995752,595.125000183014,467.854000053351,597.985999861746,614.423999996522,832.278000013782
hsa-miR-3160-3p,932.291999981247,917.222000110719,1102.61799764602,1194.74300039745,413.736000114304,378.854000013935,458.514000101862,481.193999846458,448.395999954698
hsa-miR-3161,883.118000121645,983.882000100626,1238.36100271972,1284.18099701618,483.847000127628,386.56899989386,529.73600001529,347.79899991468,361.15299992993
hsa-miR-3162-5p,591.965000148883,658.417000143881,595.472000106586,660.478999847143,655.097000169037,456.541999954757,652.492999915855,638.70099996303,332.555999966168
hsa-miR-3163,533.937999983647,551.242999850396,669.33300011329,639.819000004543,612.417000109009,511.673999840156,746.39599976253,565.006999886552,827.444000082381
hsa-miR-3164,637.486000139763,715.229000173262,725.556000138417,760.31199996094,815.514000115242,431.840000092155,815.514000115242,641.763999943306,663.132000034557
hsa-miR-3165,779.180999938486,818.555999902093,978.561999870237,994.193999751883,725.556000138417,535.028000056524,778.146000160916,740.583000122725,961.499999773472
hsa-miR-3166,10745.6250258879,8572.36800638652,10153.6180098893,12861.0490075795,11998.7920268471,7846.47201535923,9223.7429962924,7322.75001281479,9223.7429962924
hsa-miR-3167,19406.3960438429,24481.0760209979,38012.5700652046,24481.0760209979,34360.1248935326,15271.868023827,26061.2770523491,11337.1110057604,30202.9018969331
hsa-miR-3168,1373.38200468963,1204.29900038665,1431.04900363043,1776.87500176753,1551.20099648397,1424.52099565677,1543.18099948938,1490.97899742472,1350.59000433818
hsa-miR-3169,1379.78500339617,1418.15299665908,1361.20799998801,1507.72200237383,1291.22200052249,848.714999807982,1302.56899821177,869.944000230228,1148.2289976421
hsa-miR-3170,706.757000037979,743.000000237627,611.311999944772,692.506999970329,544.367999975672,486.561999855862,549.236000128406,475.381999844594,581.499999809262
hsa-miR-3171,572.125000158364,512.700999849395,607.06900018054,566.194000097109,592.402999835305,523.479000139154,595.472000106586,609.243000113576,731.235999865385
hsa-miR-3172,505.056000072166,487.611000064752,475.381999844594,526.785000084591,644.715000209608,565.839999925276,637.486000139763,586.222000032741,597.444000166234
hsa-miR-3173-3p,1436.82600369205,1436.82600369205,1565.68100539219,1498.74299990252,2198.45099668184,1310.32599674904,2233.61800374887,1316.12499878577,2307.34699886626
hsa-miR-3174,2324.82600417834,2562.75699328322,1924.79899631946,1132.86800388461,1218.84000247471,1020.04899990635,1223.06899904424,1692.66000378217,1302.56899821177
hsa-miR-3175,520.443999986039,336.99999995752,530.15999988913,511.673999840156,492.944000013763,606.29900012412,493.832999851847,758.13200010986,628.125000020179
hsa-miR-3176,905.597000194174,703.493000004595,1083.86099664653,1091.63200299916,1073.41700266034,785.493000201838,1064.74300015493,717.902999913877,522.09700011797
hsa-miR-3177-3p,1333.86800121125,1543.18099948938,1670.46500006401,1952.88199484122,972.277999820721,875.632000246224,986.1389999989,978.561999870237,926.868000196375
hsa-miR-3178,828.825999781868,861.499999865674,934.799000275272,996.902999956328,591.493000030885,523.785000152235,526.44400006593,513.43100016503,497.54899999283
hsa-miR-3179,589.500000008269,643.131999777535,629.69400019129,675.284999866715,449.805999922339,507.681000041856,472.472000152039,520.443999986039,555.325999875445
hsa-miR-3180,720.806000004294,868.403000183233,868.403000183233,897.465000295221,780.847000207365,634.548999850138,753.868000074994,648.778000221096,637.486000139763
hsa-miR-3180-3p,655.097000169037,500.728999963222,563.693999927926,569.117999856757,410.888999974285,663.965000151736,476.611000152578,505.417000078719,552.027999959653
hsa-miR-3181,520.70099993359,513.832999828206,488.055999921119,580.888999875771,468.263999967461,420.055999946982,377.888999878784,366.903000082731,399.075999969644
hsa-miR-3182,415.403000000589,494.965000130315,527.104000010899,507.950999835271,547.549000142956,435.561999879117,551.242999850396,516.756999881133,417.715000034308
hsa-miR-3183,978.561999870237,967.159999785042,1039.31900303396,1185.93799717145,1148.2289976421,833.97899992268,1073.41700266034,701.924000173909,1379.78500339617
hsa-miR-3184-5p,1410.77100038256,1801.7570062088,1498.74299990252,1565.68100539219,3429.49999921374,1952.88199484122,3429.49999921374,2254.06899432824,2869.81899324291
hsa-miR-3185,644.715000209608,728.0620000745,744.083000026333,806.451000222875,602.611000101821,745.110999888186,604.229000117123,715.229000173262,794.833000196876
hsa-miR-3186-3p,737.228999787271,729.082999779164,706.757000037979,796.145999890333,719.81899988417,518.999999871255,720.806000004294,588.993000021595,661.097000159074
hsa-miR-3186-5p,814.298999775132,784.500000017347,720.806000004294,753.868000074994,533.361000030417,756.770999781328,513.832999828206,915.319000073203,657.721999887618
hsa-miR-3187-3p,544.652999941109,468.263999967461,468.846999974149,576.056000142816,429.785000097713,428.270999861861,437.264000054779,435.561999879117,449.805999922339
hsa-miR-3188,496.721999842066,474.472000059283,597.985999861746,541.160000073791,358.562000031236,501.048999928577,344.249999967795,533.361000030417,583.458000163097
hsa-miR-3189-3p,486.561999855862,576.056000142816,340.742999921601,554.09000005595,388.097000034798,463.923999911588,391.333000131026,436.068999960848,506.416999847789
hsa-miR-3190-3p,477.777999981685,466.749999926818,572.417000182498,581.499999809262,441.674000122545,609.688000152585,399.075999969644,481.673999864156,468.263999967461
hsa-miR-3190-5p,673.757000186156,661.778000187753,798.84700015416,729.082999779164,556.944000189534,450.263999958502,557.777999932492,490.875000113508,489.353999966982
hsa-miR-3191-3p,790.458000222952,593.249999920247,497.110999946675,596.889000188919,453.284999853746,549.236000128406,456.541999954757,592.402999835305,388.097000034798
hsa-miR-3192,595.965000020569,513.181000040046,574.000000129033,591.493000030885,537.318999816458,552.027999959653,542.701000068373,465.35400002767,532.375000165932
hsa-miR-3193,1670.46500006401,1328.64599665775,1125.2709973024,1328.64599665775,1045.28500318222,1373.38200468963,1045.28500318222,871.750000134926,518.999999871255
hsa-miR-3194-5p,8174.05598936261,12472.9169782843,15951.5270469049,15271.868023827,20553.8339855138,8572.36800638652,19406.3960438429,5963.45801565449,11031.7640107084
hsa-miR-3195,1328.64599665775,1296.07599740275,2473.99999146629,1582.82599622086,2748.80600891679,1442.72900368173,2061.92399661114,1355.61099691723,2044.86799686802
hsa-miR-3196,682.056000036027,678.978999943302,774.22900005675,743.000000237627,610.292000096443,420.896000053805,536.15999984029,439.353999857923,369.659999933095
hsa-miR-3197,562.048999876906,511.075999961584,444.416999984492,478.263999898466,412.139000118062,484.361000031625,462.28499992393,404.639000138861,477.500000025448
hsa-miR-3198,1233.24299730834,1513.59700106496,1424.52099565677,1593.56200534958,1273.96500244364,1035.63899647149,1333.86800121125,923.64600020275,541.576000031984
hsa-miR-3199,493.443999968664,546.089999925276,486.068999952606,503.340000031984,350.70099997134,458.027999968945,420.055999946982,465.013999896452,353.075999901273
hsa-miR-32-3p,1471.66700144252,1471.66700144252,1372.63900428108,1331.86100211791,1586.47199593773,1426.16699829871,1471.66700144252,1882.20799789102,1458.0969970659
hsa-miR-32-5p,426.610999920847,462.222000005578,489.778000098783,590.472000055018,566.097000011276,571.528000117019,457.458000013721,447.861000092184,460.680999854987
hsa-miR-320,660.24999992353,580.124999931564,637.318999846588,694.02799994206,640.082999880522,796.431000066151,578.291999992257,567.430999947211,582.97200016935
hsa-miR-3200-3p,340.742999921601,600.736000050013,428.81900013649,545.646000054708,444.931000084068,557.382000069864,497.110999946675,483.56900001804,503.825999924826
hsa-miR-3201,511.075999961584,409.832999865161,554.507000150615,465.013999896452,424.402999965166,402.895999977028,468.846999974149,510.653000105349,611.311999944772
hsa-miR-3202,603.194000043873,551.652999981136,429.32600003678,546.089999925276,417.715000034308,388.097000034798,443.513999922497,394.353999992251,454.174000146439
hsa-miR-320a,0,0,0,0,0,0,0,0,0
hsa-miR-320b,848.714999807982,981.243000141193,1156.09699678434,822.979000249109,1223.06899904424,964.062000209392,1227.62500367812,857.99999970291,1080.74999932886
hsa-miR-320e,0,0,0,0,0,0,0,0,0
hsa-miR-323-3p,800.638999743214,680.194000073011,730.221999764754,774.943999976496,912.597000023249,765.360999901178,827.208000043942,923.527999986792,802.708000149735
hsa-miR-323a-5p,1224.23599781894,1622.31899744282,1566.29199947354,1536.33300149244,1458.0969970659,2593.72199681558,2729.23600742585,1549.19399611243,2729.23600742585
hsa-miR-323b-3p,592.832999936697,569.117999856757,519.444000061914,480.861000117976,498.902999878693,508.95800015334,507.950999835271,440.048999894711,422.457999940753
hsa-miR-323b-5p,703.493000004595,794.833000196876,685.075999808064,841.542000173441,891.52099995826,399.075999969644,405.714999918935,683.256999963412,722.589999963514
hsa-miR-324-3p,1242.40299729213,1197.83300122332,964.346999906987,1005.04200032077,1382.81900363182,1094.12500369258,932.208000264918,1168.59700372349,812.013999986955
hsa-miR-324-5p,603.681000055447,691.95800020931,687.222000044212,708.500000040261,668.249999887407,809.874999737418,562.77800003185,706.81899986882,563.999999844098
hsa-miR-325,710.111000068441,767.138999987778,715.861000097921,702.6669998508,845.18099996345,616.777999950568,708.500000040261,765.360999901178,603.681000055447
